ESCUELA HUMAPALCA;AYP;GENERAL LAGOS;5;1;-17.834391000000000;-69.70278200000000;4
ESCUELA INTERNADO VISVIRI;AYP;GENERAL LAGOS;5;1;-17.594878999999990;-69.48116300000000;37
ESCUELA COSAPILLA;AYP;GENERAL LAGOS;5;1;-17.766350000000000;-69.42124200000001;6
ESCUELA CHISLLUMA;AYP;GENERAL LAGOS;5;1;-17.696770000000000;-69.68830100000000;2
ESCUELA CHUJLLUTA;AYP;GENERAL LAGOS;5;1;-17.899420000000000;-69.34921300000001;4
ESCUELA GUACOYO;AYP;GENERAL LAGOS;5;1;-17.760130000000000;-69.34494800000000;4
ESCUELA COLPITAS;AYP;GENERAL LAGOS;5;1;-17.956940000000000;-69.45362900000001;1
INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;TPCA;IQUIQUE;1;0;-20.220369000000000;-70.15306099999999;556
CENTRO DE DIAGNOSTICO;TPCA;IQUIQUE;2;0;SIN INFO;SIN INFO;0
ESCUELA;TPCA;IQUIQUE;1;0;SIN INFO;SIN INFO;0
HOGAR ESTUDIANTIL;TPCA;IQUIQUE;1;0;SIN INFO;SIN INFO;0
ESC.EDUC.ESPECIAL FLOR DEL INCA;TPCA;IQUIQUE;1;0;-20.240972520000000;-70.13935089000000;156
ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;TPCA;IQUIQUE;1;0;-20.221096040000000;-70.13816833000000;485
CENTRO DE CAPACITACION LABORAL;TPCA;IQUIQUE;1;0;-20.241722110000000;-70.13650513000000;58
INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;TPCA;IQUIQUE;4;0;-20.293949000000000;-70.12777699999999;536
LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;TPCA;IQUIQUE;1;0;-20.219810000000000;-70.15331300000000;504
LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;TPCA;IQUIQUE;1;0;-20.225800000000000;-70.14872699999999;650
COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON;TPCA;IQUIQUE;1;0;-20.216949000000000;-70.15338100000000;857
LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;TPCA;IQUIQUE;1;0;-20.217590000000000;-70.14691200000000;944
ESCUELA GABRIELA MISTRAL;TPCA;IQUIQUE;1;0;-20.225760000000000;-70.14150200000000;691
ESCUELA EDUARDO LLANOS;TPCA;IQUIQUE;1;0;-20.214479000000000;-70.13585700000000;691
ESCUELA ALMIRANTE PATRICIO LYNCH;TPCA;IQUIQUE;1;0;-20.232040000000000;-70.13770300000000;979
ESCUELA PLACIDO VILLARROEL;TPCA;IQUIQUE;1;0;-20.220240000000000;-70.14411200000001;521
ESCUELA JAVIERA CARRERA VERDUGO;TPCA;IQUIQUE;1;0;-20.21947136;-70.1519483;0
COLEGIO REPUBLICA DE CROACIA;TPCA;IQUIQUE;1;0;-20.227280000000000;-70.13485000000000;693
ESCUELA PAULA JARAQUEMADA ALQUIZAR;TPCA;IQUIQUE;1;0;-20.220400000000000;-70.14624800000000;698
ESCUELA CENTENARIO;TPCA;IQUIQUE;1;0;-20.213511000000000;-70.14511899999999;682
LICEO COM.Y TEC.ARTURO PRAT CHACON;TPCA;IQUIQUE;1;0;-20.2095485;-70.14359634;0
ESCUELA THILDA PORTILLO OLIVARES;TPCA;IQUIQUE;1;0;-20.236210000000000;-70.14100600000000;336
COLEGIO ESPANA;TPCA;IQUIQUE;1;0;-20.239719000000000;-70.12885300000001;584
LICEO LUIS CRUZ MARTINEZ;TPCA;IQUIQUE;1;0;-20.241989000000000;-70.13744400000000;1194
ESCUELA PROFESOR MANUEL CASTRO RAMOS;TPCA;IQUIQUE;1;0;-20.245781000000000;-70.13826800000000;1127
COLEGIO REPUBLICA DE ITALIA;TPCA;IQUIQUE;1;0;-20.243601000000000;-70.13149300000001;646
LICEO MARIA AUXILIADORA;TPCA;IQUIQUE;2;0;-20.222321000000000;-70.14837600000000;887
JARDIN INFANTIL LITTLE GARDEN;TPCA;IQUIQUE;2;0;SIN INFO;SIN INFO;0
LICEO SUPERIOR GABRIELA MISTRAL;TPCA;IQUIQUE;2;0;-20.221090000000000;-70.15144300000000;318
COLEGIO NORTH COLLEGE;TPCA;IQUIQUE;2;0;-20.223459000000000;-70.14423400000000;364
COLEGIO ESCASCE;TPCA;IQUIQUE;2;0;-20.224640000000000;-70.14817800000000;376
COLEGIO BAJO MOLLE;TPCA;IQUIQUE;2;0;-20.289740000000000;-70.12743399999999;1837
COLEGIO ADVENTISTA DE IQUIQUE;TPCA;IQUIQUE;2;0;-20.225140000000000;-70.14849900000000;752
LICEO ATENEA;TPCA;IQUIQUE;2;0;-20.215580000000000;-70.15438800000000;349
J.  I.  CAPULLITO;TPCA;IQUIQUE;3;0;-20.215338000000000;-70.13811000000000;0
COLEGIO HERMANOS CARRERA;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
JARDIN INFANTIL CONEJITO;TPCA;IQUIQUE;3;0;-20.214958000000000;-70.15338000000000;44
LICEO TRINITY COLLEGE;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
COLEGIO IQUIQUE YOUNG SCHOOL;TPCA;IQUIQUE;2;0;-20.223631000000000;-70.14304400000000;354
HISPANO BRITANICO;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
COLEGIO DON BOSCO;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
IQUIQUE ENGLISH COLLEGE;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
LICEO AMERICAN COLLEGE;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
CINDERELLA S SCHOOL;TPCA;IQUIQUE;3;0;SIN INFO;SIN INFO;0
ESCUELA BASICA FRONTERIZA;TPCA;HUARA;1;1;-19.924280000000000;-69.51112400000000;38
ESCUELA PISAGUA;TPCA;HUARA;1;1;-19.597980000000000;-70.21296700000001;45
ESCUELA CHIAPA;TPCA;HUARA;1;1;-19.537260000000000;-69.20697000000000;3
ESCUELA JAINA;TPCA;HUARA;1;1;-19.554680000000000;-69.24595600000001;2
ESCUELA PACHICA;TPCA;HUARA;1;1;-19.865900000000000;-69.43203699999999;43
LICEO DE HUARA;TPCA;HUARA;1;1;-19.996880000000000;-69.77263600000001;432
ESCUELA SIBAYA;TPCA;HUARA;1;1;-19.779831000000000;-69.16108699999999;45
ESCUELA CHUSMIZA;TPCA;HUARA;1;1;-19.683929000000000;-69.18839300000000;2
ESCUELA CAMINA;TPCA;CAMIÑA;1;1;-19.311800000000000;-69.42463700000000;152
ESCUELA CUISAMA;TPCA;CAMIÑA;1;1;-19.323589000000000;-69.45670300000000;4
ESCUELA QUISTAGAMA;TPCA;CAMIÑA;1;1;-19.342070000000000;-69.49701700000000;4
ESCUELA NAMA;TPCA;CAMIÑA;1;1;-19.189180000000000;-69.41156800000000;6
ESCUELA APAMILCA;TPCA;CAMIÑA;1;1;-19.309509000000000;-69.39277600000000;7
ESCUELA CHAPIQUILTA;TPCA;CAMIÑA;1;1;-19.317730000000000;-69.41052999999999;7
ESCUELA MOQUELLA;TPCA;CAMIÑA;1;1;-19.350691000000000;-69.51497700000000;14
ESCUELA FRANCIA;TPCA;CAMIÑA;1;1;-19.381559000000000;-69.57147200000000;24
ESCUELA YALA YALA;TPCA;CAMIÑA;1;1;-19.314690000000000;-69.40009300000000;5
ESCUELA BASICA CARIQUIMA;TPCA;COLCHANE;1;1;-19.467211000000000;-68.64475299999999;8
LICEO TECNICO PROFESIONAL COLCHANE;TPCA;COLCHANE;1;1;-19.276480000000000;-68.63913700000001;200
ESCUELA BASICA MAUQUE;TPCA;COLCHANE;1;1;-19.322821000000000;-68.88054700000001;0
ESCUELA BASICA ESCAPINA;TPCA;COLCHANE;1;1;SIN INFO;SIN INFO;0
ESCUELA BASICA PISIGA-CHOQUE;TPCA;COLCHANE;1;1;-19.302839000000000;-68.61779799999999;6
ESCUELA BASICA ENQUELGA;TPCA;COLCHANE;1;1;-19.228970000000000;-68.80448900000000;2
ESCUELA VERTIENTE DEL SABER;TPCA;PICA;1;1;-20.488291000000000;-69.32486700000000;305
ESC. MATILLA DE NUEVA EXTREMADURA;TPCA;PICA;1;1;-20.513229000000000;-69.36000799999999;236
LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ;TPCA;POZO ALMONTE;1;1;-20.266701000000000;-69.82016000000000;867
ESCUELA BASICA MAMINA;TPCA;POZO ALMONTE;1;1;-20.071039000000000;-69.21761300000000;43
ESCUELA BASICA POZO ALMONTE;TPCA;POZO ALMONTE;1;1;-20.245819000000000;-69.78228000000000;695
ESCUELA BASICA LA TIRANA;TPCA;POZO ALMONTE;1;1;-20.337650000000000;-69.65543400000000;299
ESCUELA BASICA HUATACONDO;TPCA;POZO ALMONTE;1;1;-20.927780000000000;-69.05336000000000;17
ESCUELA BASICA LA HUAYCA;TPCA;POZO ALMONTE;1;1;-20.430571000000000;-69.56046300000000;112
LICEO DOMINGO LATRILLE LASTAUNOU;ANTOF;TOCOPILLA;1;0;-22.088579000000000;-70.19479400000000;775
LICEO POLITECNICO DIEGO PORTALES P.;ANTOF;TOCOPILLA;1;0;-22.085100000000000;-70.19570200000000;647
ESCUELA CARLOS CONDELL DE LA HAZA;ANTOF;TOCOPILLA;1;0;-22.093880000000000;-70.20394899999999;505
ESCUELA PABLO NERUDA;ANTOF;TOCOPILLA;1;0;-22.089180000000000;-70.19439700000000;532
ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;ANTOF;TOCOPILLA;1;0;-22.085320000000000;-70.18921700000000;669
ESCUELA ARTURO PRAT CHACON;ANTOF;TOCOPILLA;1;0;-22.085079000000000;-70.18756100000000;424
ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;ANTOF;TOCOPILLA;1;0;-22.108561000000000;-70.21027400000000;374
ESC. ESPECIAL PEDRO AGUIRRE CERDA;ANTOF;TOCOPILLA;1;0;-22.086309430000000;-70.18914795000001;87
COLEGIO BICENTENARIO SAGRADA FAMILIA;ANTOF;TOCOPILLA;2;0;-22.094690000000000;-70.20491800000001;1183
ESC. PARV. EL CAMELLITO;ANTOF;TOCOPILLA;3;0;SIN INFO;SIN INFO;0
ESCUELA ARTURO PEREZ CANTO;ANTOF;MARÍA ELENA;1;0;-22.344570000000000;-69.66780100000000;692
LICEO H.C. T.P. MARIA ELENA;ANTOF;MARÍA ELENA;1;0;-22.346689000000000;-69.66712200000001;265
ESCUELA IGNACIO CARRERA PINTO;ANTOF;MARÍA ELENA;1;1;-21.660330000000000;-69.53498800000000;24
LICEO BICENTENARIO LUIS CRUZ MARTINEZ;ANTOF;CALAMA;1;0;-22.455099000000000;-68.92665100000001;1050
LICEO FRANCISCO DE AGUIRRE;ANTOF;CALAMA;1;0;-22.458260000000000;-68.93123600000000;568
LICEO BICENTENARIO POLITECNICO CESAREO AGUIRRE GOYENECHEA;ANTOF;CALAMA;1;0;-22.458759000000000;-68.92048600000000;969
LICEO MINERO AMÉRICA;ANTOF;CALAMA;1;0;-22.437620000000000;-68.92455300000000;990
CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A;ANTOF;CALAMA;1;0;-22.460325240000000;-68.92471313000000;513
ESCUELA CLAUDIO ARRAU;ANTOF;CALAMA;1;0;-22.449360000000000;-68.92623100000000;661
ESCUELA GRECIA;ANTOF;CALAMA;1;0;-22.460300000000000;-68.93369300000001;1016
ESCUELA REPUBLICA DE BOLIVIA;ANTOF;CALAMA;1;0;-22.462700000000000;-68.92858900000000;994
ESCUELA BASICA EMILIO SOTOMAYOR;ANTOF;CALAMA;1;0;-22.438150000000000;-68.92265300000000;990
ESCUELA BASICA PRESIDENTE BALMACEDA;ANTOF;CALAMA;1;0;-22.459230000000000;-68.92281300000000;1631
ESCUELA BASICA VADO DE TOPATER;ANTOF;CALAMA;1;0;-22.476980000000000;-68.92906200000000;669
ESCUELA REPUBLICA DE CHILE;ANTOF;CALAMA;1;0;-22.444321000000000;-68.90801200000000;930
ESCUELA BASICA ANDRES BELLO;ANTOF;CALAMA;1;0;-22.455730000000000;-68.91639700000000;633
ESCUELA BASICA JOHN FITZGERALD KENNEDY;ANTOF;CALAMA;1;0;-22.454380000000000;-68.92017400000000;715
ESCUELA BASICA PEDRO VERGARA KELLER;ANTOF;CALAMA;1;0;-22.441700000000000;-68.93256400000000;646
ESCUELA REPUBLICA DE ECUADOR;ANTOF;CALAMA;1;0;-22.45403528;-68.93942446;0
ESCUELA JARDIN INFANTIL EL PRINCIPITO;ANTOF;CALAMA;1;0;SIN INFO;SIN INFO;0
